System,ClassName,CBO,DCC,ExportCoupling,ImportCoupling,NOM,WMC,Defect
xerces_1_3,org.apache.xml.serialize.HTMLdtd,1,0,1,0,16,50,0
xerces_1_3,org.apache.xml.serialize.IndentPrinter,3,1,1,2,16,38,0
xerces_1_3,org.apache.xml.serialize.LineSeparator,0,0,0,0,0,0,0
xerces_1_3,org.apache.xml.serialize.Method,0,0,0,0,0,0,0
xerces_1_3,org.apache.xml.serialize.OutputFormat,9,1,11,2,40,71,0
xerces_1_3,org.apache.xml.serialize.Printer,5,1,5,1,17,35,0
xerces_1_3,org.apache.xml.serialize.Serializer,1,2,2,2,6,6,0
xerces_1_3,org.apache.xml.serialize.SerializerFactory,0,2,0,2,6,6,0
xerces_1_3,org.apache.xml.serialize.SerializerFactoryImpl,5,2,0,6,5,9,0
xerces_1_3,org.apache.xml.serialize.SieveEncodingInfo,2,0,1,1,1,12,0
xerces_1_3,org.apache.xml.serialize.TextSerializer,5,2,1,4,15,42,0
xerces_1_3,org.apache.xml.serialize.XHTMLSerializer,4,1,1,3,1,2,0
xerces_1_3,org.apache.xml.serialize.XMLSerializer,6,1,2,4,8,102,1
xerces_1_2,org.apache.html.dom.CollectionIndex,1,0,1,0,3,4,0
xerces_1_2,org.apache.html.dom.HTMLAnchorElementImpl,2,1,0,3,26,30,0
xerces_1_2,org.apache.html.dom.HTMLAppletElementImpl,2,1,0,3,22,22,0
xerces_1_2,org.apache.html.dom.HTMLAreaElementImpl,2,1,0,3,16,20,0
xerces_1_2,org.apache.html.dom.HTMLBRElementImpl,2,1,0,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLBaseElementImpl,2,1,0,3,4,4,0
xerces_1_2,org.apache.html.dom.HTMLBaseFontElementImpl,2,1,0,3,6,6,0
xerces_1_2,org.apache.html.dom.HTMLBodyElementImpl,3,1,1,3,12,12,0
xerces_1_2,org.apache.html.dom.HTMLBuilder,8,2,0,8,10,32,0
xerces_1_2,org.apache.html.dom.HTMLButtonElementImpl,2,1,0,3,11,15,0
xerces_1_2,org.apache.html.dom.HTMLCollectionImpl,8,1,7,1,8,53,0
xerces_1_2,org.apache.html.dom.HTMLDListElementImpl,1,1,0,2,2,2,0
xerces_1_2,org.apache.html.dom.HTMLDOMImplementationImpl,1,0,0,1,2,3,0
xerces_1_2,org.apache.html.dom.HTMLDirectoryElementImpl,1,1,0,2,2,2,0
xerces_1_2,org.apache.html.dom.HTMLDivElementImpl,2,1,0,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLDocumentImpl,12,1,55,10,31,76,0
xerces_1_2,org.apache.html.dom.HTMLElementImpl,53,1,51,3,22,37,0
xerces_1_2,org.apache.html.dom.HTMLFieldSetElementImpl,0,1,0,1,0,0,0
xerces_1_2,org.apache.html.dom.HTMLFontElementImpl,2,1,0,3,6,6,0
xerces_1_2,org.apache.html.dom.HTMLFormControl,0,0,0,0,0,0,0
xerces_1_2,org.apache.html.dom.HTMLFormElementImpl,3,2,0,4,16,17,0
xerces_1_2,org.apache.html.dom.HTMLFrameElementImpl,2,1,0,3,16,16,0
xerces_1_2,org.apache.html.dom.HTMLFrameSetElementImpl,2,1,0,3,4,4,0
xerces_1_2,org.apache.html.dom.HTMLHRElementImpl,2,1,0,3,8,8,0
xerces_1_2,org.apache.html.dom.HTMLHeadElementImpl,3,1,1,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLHeadingElementImpl,2,1,0,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLHtmlElementImpl,3,1,1,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLIFrameElementImpl,2,1,0,3,20,20,0
xerces_1_2,org.apache.html.dom.HTMLImageElementImpl,2,1,0,3,26,26,0
xerces_1_2,org.apache.html.dom.HTMLInputElementImpl,2,1,0,3,37,41,0
xerces_1_2,org.apache.html.dom.HTMLIsIndexElementImpl,2,1,0,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLLIElementImpl,2,1,0,3,4,4,0
xerces_1_2,org.apache.html.dom.HTMLLabelElementImpl,2,1,0,3,4,8,0
xerces_1_2,org.apache.html.dom.HTMLLegendElementImpl,2,1,0,3,4,8,0
xerces_1_2,org.apache.html.dom.HTMLLinkElementImpl,2,1,0,3,18,18,0
xerces_1_2,org.apache.html.dom.HTMLMapElementImpl,3,1,0,4,3,4,0
xerces_1_2,org.apache.html.dom.HTMLMenuElementImpl,1,1,0,2,2,2,0
xerces_1_2,org.apache.html.dom.HTMLMetaElementImpl,2,1,0,3,8,8,0
xerces_1_2,org.apache.html.dom.HTMLModElementImpl,2,1,0,3,4,4,0
xerces_1_2,org.apache.html.dom.HTMLOListElementImpl,2,1,0,3,6,6,0
xerces_1_2,org.apache.html.dom.HTMLObjectElementImpl,2,1,0,3,34,34,0
xerces_1_2,org.apache.html.dom.HTMLOptGroupElementImpl,2,1,0,3,4,4,0
xerces_1_2,org.apache.html.dom.HTMLOptionElementImpl,5,1,1,5,14,26,0
xerces_1_2,org.apache.html.dom.HTMLParagraphElementImpl,2,1,0,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLParamElementImpl,2,1,0,3,8,8,0
xerces_1_2,org.apache.html.dom.HTMLPreElementImpl,2,1,0,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLQuoteElementImpl,2,1,0,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLScriptElementImpl,3,1,0,4,14,17,0
xerces_1_2,org.apache.html.dom.HTMLSelectElementImpl,5,1,0,6,21,27,0
xerces_1_2,org.apache.html.dom.HTMLStyleElementImpl,2,1,0,3,6,6,0
xerces_1_2,org.apache.html.dom.HTMLTableCaptionElementImpl,3,1,1,3,2,2,0
xerces_1_2,org.apache.html.dom.HTMLTableCellElementImpl,4,1,1,4,30,43,0
xerces_1_2,org.apache.html.dom.HTMLTableColElementImpl,2,1,0,3,12,16,0
xerces_1_2,org.apache.html.dom.HTMLTableElementImpl,8,3,1,9,35,72,0
xerces_1_2,org.apache.html.dom.HTMLTableRowElementImpl,9,1,2,10,19,40,0
xerces_1_2,org.apache.html.dom.HTMLTableSectionElementImpl,7,3,2,7,13,25,0
xerces_1_2,org.apache.html.dom.HTMLTextAreaElementImpl,2,1,0,3,22,26,0
xerces_1_2,org.apache.html.dom.HTMLTitleElementImpl,2,1,1,2,2,5,0
xerces_1_2,org.apache.html.dom.HTMLUListElementImpl,2,1,0,3,4,4,0
xerces_1_2,org.apache.html.dom.NameNodeListImpl,3,1,1,3,1,12,0
xerces_1_2,org.apache.wml.WMLAElement,0,0,0,0,8,8,0
xerces_1_2,org.apache.wml.WMLAccessElement,0,0,0,0,4,4,0
xerces_1_2,org.apache.wml.WMLAnchorElement,0,0,0,0,4,4,0
xerces_1_2,org.apache.wml.WMLBElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLBigElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLBrElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLCardElement,0,0,0,0,14,14,0
xerces_1_2,org.apache.wml.WMLDOMImplementation,0,0,0,0,0,0,0
xerces_1_2,org.apache.wml.WMLDoElement,0,0,0,0,10,10,0
xerces_1_2,org.apache.wml.WMLDocument,0,0,0,0,0,0,0
xerces_1_2,org.apache.wml.WMLElement,0,0,0,0,4,4,0
xerces_1_2,org.apache.wml.WMLEmElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLFieldsetElement,0,0,0,0,4,4,0
xerces_1_2,org.apache.wml.WMLGoElement,0,0,0,0,8,8,0
xerces_1_2,org.apache.wml.WMLHeadElement,0,0,0,0,0,0,0
xerces_1_2,org.apache.wml.WMLIElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLImgElement,0,0,0,0,18,18,0
xerces_1_2,org.apache.wml.WMLInputElement,0,0,0,0,20,20,0
xerces_1_2,org.apache.wml.WMLMetaElement,0,0,0,0,10,10,0
xerces_1_2,org.apache.wml.WMLNoopElement,0,0,0,0,0,0,0
xerces_1_2,org.apache.wml.WMLOneventElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLOptgroupElement,0,0,0,0,4,4,0
xerces_1_2,org.apache.wml.WMLOptionElement,0,0,0,0,8,8,0
xerces_1_2,org.apache.wml.WMLPElement,0,0,0,0,6,6,0
xerces_1_2,org.apache.wml.WMLPostfieldElement,0,0,0,0,4,4,0
xerces_1_2,org.apache.wml.WMLPrevElement,0,0,0,0,0,0,0
xerces_1_2,org.apache.wml.WMLRefreshElement,0,0,0,0,0,0,0
xerces_1_2,org.apache.wml.WMLSelectElement,0,0,0,0,16,16,0
xerces_1_2,org.apache.wml.WMLSetvarElement,0,0,0,0,4,4,0
xerces_1_2,org.apache.wml.WMLSmallElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLStrongElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLTableElement,0,0,0,0,8,8,0
xerces_1_2,org.apache.wml.WMLTdElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLTemplateElement,0,0,0,0,6,6,0
xerces_1_2,org.apache.wml.WMLTimerElement,0,0,0,0,4,4,0
xerces_1_2,org.apache.wml.WMLTrElement,0,0,0,0,0,0,0
xerces_1_2,org.apache.wml.WMLUElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.WMLWmlElement,0,0,0,0,2,2,0
xerces_1_2,org.apache.wml.dom.WMLAElementImpl,1,1,0,2,10,10,0
xerces_1_2,org.apache.wml.dom.WMLAccessElementImpl,1,1,0,2,8,8,0
xerces_1_2,org.apache.wml.dom.WMLAnchorElementImpl,1,1,0,2,8,8,0
xerces_1_2,org.apache.wml.dom.WMLBElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLBigElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLBrElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLCardElementImpl,2,1,0,3,18,18,0
xerces_1_2,org.apache.wml.dom.WMLDOMImplementationImpl,3,1,0,4,2,2,0
xerces_1_2,org.apache.wml.dom.WMLDoElementImpl,1,1,0,2,14,14,0
xerces_1_2,org.apache.wml.dom.WMLDocumentImpl,2,0,37,1,1,3,0
xerces_1_2,org.apache.wml.dom.WMLElementImpl,7,1,6,2,10,14,0
xerces_1_2,org.apache.wml.dom.WMLEmElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLFieldsetElementImpl,1,1,0,2,8,8,0
xerces_1_2,org.apache.wml.dom.WMLGoElementImpl,1,1,0,2,12,12,0
xerces_1_2,org.apache.wml.dom.WMLHeadElementImpl,1,1,0,2,4,4,0
xerces_1_2,org.apache.wml.dom.WMLIElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLImgElementImpl,1,1,0,2,22,22,0
xerces_1_2,org.apache.wml.dom.WMLInputElementImpl,2,1,0,3,24,24,0
xerces_1_2,org.apache.wml.dom.WMLMetaElementImpl,2,1,0,3,14,14,0
xerces_1_2,org.apache.wml.dom.WMLNoopElementImpl,1,1,0,2,4,4,0
xerces_1_2,org.apache.wml.dom.WMLOneventElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLOptgroupElementImpl,1,1,0,2,8,8,0
xerces_1_2,org.apache.wml.dom.WMLOptionElementImpl,1,1,0,2,12,12,0
xerces_1_2,org.apache.wml.dom.WMLPElementImpl,1,1,0,2,10,10,0
xerces_1_2,org.apache.wml.dom.WMLPostfieldElementImpl,1,1,0,2,8,8,0
xerces_1_2,org.apache.wml.dom.WMLPrevElementImpl,1,1,0,2,4,4,0
xerces_1_2,org.apache.wml.dom.WMLRefreshElementImpl,1,1,0,2,4,4,0
xerces_1_2,org.apache.wml.dom.WMLSelectElementImpl,2,1,0,3,20,20,0
xerces_1_2,org.apache.wml.dom.WMLSetvarElementImpl,1,1,0,2,8,8,0
xerces_1_2,org.apache.wml.dom.WMLSmallElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLStrongElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLTableElementImpl,2,1,0,3,12,12,0
xerces_1_2,org.apache.wml.dom.WMLTdElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLTemplateElementImpl,1,1,0,2,10,10,0
xerces_1_2,org.apache.wml.dom.WMLTimerElementImpl,1,1,0,2,8,8,0
xerces_1_2,org.apache.wml.dom.WMLTrElementImpl,1,1,0,2,4,4,0
xerces_1_2,org.apache.wml.dom.WMLUElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.wml.dom.WMLWmlElementImpl,1,1,0,2,6,6,0
xerces_1_2,org.apache.xerces.dom.AttrImpl,13,1,10,6,14,44,1
xerces_1_2,org.apache.xerces.dom.AttrNSImpl,6,1,2,5,4,17,1
xerces_1_2,org.apache.xerces.dom.AttributeMap,8,3,1,8,9,55,1
xerces_1_2,org.apache.xerces.dom.CDATASectionImpl,1,1,1,1,2,2,0
xerces_1_2,org.apache.xerces.dom.CharacterDataImpl,12,1,7,5,12,39,1
xerces_1_2,org.apache.xerces.dom.ChildAndParentNode,25,2,18,8,23,126,1
xerces_1_2,org.apache.xerces.dom.ChildNode,12,2,12,2,6,10,0
xerces_1_2,org.apache.xerces.dom.CommentImpl,1,1,1,1,2,2,0
xerces_1_2,org.apache.xerces.dom.DOMExceptionImpl,16,0,16,0,0,0,1
xerces_1_2,org.apache.xerces.dom.DOMImplementationImpl,4,0,2,4,4,22,1
xerces_1_2,org.apache.xerces.dom.DeepNodeListImpl,4,1,3,2,3,36,0
xerces_1_2,org.apache.xerces.dom.DeferredAttrImpl,5,1,1,5,3,5,0
xerces_1_2,org.apache.xerces.dom.DeferredAttrNSImpl,6,1,1,6,3,10,0
xerces_1_2,org.apache.xerces.dom.DeferredCDATASectionImpl,3,1,1,3,2,3,0
xerces_1_2,org.apache.xerces.dom.DeferredCommentImpl,3,1,1,3,2,2,0
xerces_1_2,org.apache.xerces.dom.DeferredDocumentImpl,22,3,16,20,58,166,0
xerces_1_2,org.apache.xerces.dom.DeferredDocumentTypeImpl,7,1,1,7,3,13,0
xerces_1_2,org.apache.xerces.dom.DeferredElementDefinitionImpl,6,1,1,6,3,4,0
xerces_1_2,org.apache.xerces.dom.DeferredElementImpl,5,1,1,5,3,5,0
xerces_1_2,org.apache.xerces.dom.DeferredElementNSImpl,6,1,1,6,3,6,0
xerces_1_2,org.apache.xerces.dom.DeferredEntityImpl,5,1,1,5,3,3,0
xerces_1_2,org.apache.xerces.dom.DeferredEntityReferenceImpl,5,1,1,5,4,10,0
xerces_1_2,org.apache.xerces.dom.DeferredNode,1,0,1,0,1,1,0
xerces_1_2,org.apache.xerces.dom.DeferredNotationImpl,4,1,1,4,2,2,0
xerces_1_2,org.apache.xerces.dom.DeferredProcessingInstructionImpl,4,1,1,4,2,2,0
xerces_1_2,org.apache.xerces.dom.DeferredTextImpl,3,1,1,3,2,3,0
xerces_1_2,org.apache.xerces.dom.DocumentFragmentImpl,1,1,1,1,2,2,0
xerces_1_2,org.apache.xerces.dom.DocumentImpl,38,4,34,26,59,193,1
xerces_1_2,org.apache.xerces.dom.DocumentTypeImpl,8,2,5,4,13,23,0
xerces_1_2,org.apache.xerces.dom.ElementDefinitionImpl,7,2,4,4,4,6,0
xerces_1_2,org.apache.xerces.dom.ElementImpl,98,3,92,9,27,92,1
xerces_1_2,org.apache.xerces.dom.ElementNSImpl,6,1,2,5,4,15,1
xerces_1_2,org.apache.xerces.dom.EntityImpl,5,1,3,3,9,16,0
xerces_1_2,org.apache.xerces.dom.EntityReferenceImpl,5,1,2,4,9,15,0
xerces_1_2,org.apache.xerces.dom.LCount,6,0,6,0,1,2,0
xerces_1_2,org.apache.xerces.dom.NamedNodeMapImpl,8,2,6,3,21,69,1
xerces_1_2,org.apache.xerces.dom.NodeImpl,45,3,42,7,63,155,1
xerces_1_2,org.apache.xerces.dom.NodeIteratorImpl,2,1,1,2,12,54,1
xerces_1_2,org.apache.xerces.dom.NotationImpl,5,1,3,3,6,15,1
xerces_1_2,org.apache.xerces.dom.ParentNode,18,2,13,8,23,126,1
xerces_1_2,org.apache.xerces.dom.ProcessingInstructionImpl,5,1,3,3,5,8,0
xerces_1_2,org.apache.xerces.dom.RangeExceptionImpl,1,0,1,0,0,0,1
xerces_1_2,org.apache.xerces.dom.RangeImpl,4,1,1,4,40,300,1
xerces_1_2,org.apache.xerces.dom.TextImpl,7,1,3,5,5,13,1
xerces_1_2,org.apache.xerces.dom.TreeWalkerImpl,1,0,1,0,19,79,0
xerces_1_2,org.apache.xerces.dom.events.EventImpl,3,0,3,0,10,10,1
xerces_1_2,org.apache.xerces.dom.events.MutationEventImpl,7,0,6,1,5,5,1
xerces_1_2,org.apache.xerces.domx.DOMException,0,0,0,0,0,0,1
xerces_1_2,org.apache.xerces.framework.Version,0,0,0,0,1,1,1
xerces_1_2,org.apache.xerces.framework.XMLAttrList,7,2,6,2,28,89,0
xerces_1_2,org.apache.xerces.framework.XMLContentSpec,8,1,9,1,8,77,0
xerces_1_2,org.apache.xerces.framework.XMLDTDScanner,13,9,1,12,68,553,0
xerces_1_2,org.apache.xerces.framework.XMLDocumentHandler,2,3,4,3,18,18,0
xerces_1_2,org.apache.xerces.framework.XMLDocumentScanner,11,8,2,11,40,223,0
xerces_1_2,org.apache.xerces.framework.XMLErrorReporter,7,0,20,0,2,2,0
xerces_1_2,org.apache.xerces.framework.XMLParser,14,12,6,15,61,128,0
xerces_1_2,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,1,0,0,1,1,1,1
xerces_1_2,org.apache.xerces.jaxp.DocumentBuilderImpl,4,1,1,3,6,7,0
xerces_1_2,org.apache.xerces.jaxp.SAXParserFactoryImpl,1,0,0,1,1,1,1
xerces_1_2,org.apache.xerces.jaxp.SAXParserImpl,2,0,1,1,3,3,1
xerces_1_2,org.apache.xerces.msg.DatatypeMessages,0,0,0,0,1,1,0
xerces_1_2,org.apache.xerces.msg.ExceptionMessages,0,0,0,0,1,1,0
xerces_1_2,org.apache.xerces.msg.ImplementationMessages,0,0,0,0,1,1,0
xerces_1_2,org.apache.xerces.msg.SchemaMessages,0,0,0,0,1,1,0
xerces_1_2,org.apache.xerces.msg.XMLMessages,0,0,0,0,1,1,0
xerces_1_2,org.apache.xerces.parsers.DOMParser,22,5,3,19,60,431,0
xerces_1_2,org.apache.xerces.parsers.SAXParser,7,3,2,5,46,168,1
xerces_1_2,org.apache.xerces.readers.AbstractCharReader,11,5,2,9,31,288,1
xerces_1_2,org.apache.xerces.readers.CharReader,3,3,1,5,3,46,0
xerces_1_2,org.apache.xerces.readers.DefaultEntityHandler,14,6,6,9,61,145,1
xerces_1_2,org.apache.xerces.readers.DefaultReaderFactory,6,4,1,8,8,16,0
xerces_1_2,org.apache.xerces.readers.EBCDICRecognizer,5,5,1,7,1,12,0
xerces_1_2,org.apache.xerces.readers.MIME2Java,2,0,2,0,2,2,0
xerces_1_2,org.apache.xerces.readers.StreamingCharReader,9,5,0,9,32,285,0
xerces_1_2,org.apache.xerces.readers.StringReader,6,4,1,6,27,242,0
xerces_1_2,org.apache.xerces.readers.UCSReader,9,6,1,9,29,227,0
xerces_1_2,org.apache.xerces.readers.UCSRecognizer,3,5,1,6,1,17,0
xerces_1_2,org.apache.xerces.readers.UTF8CharReader,2,3,0,5,8,109,0
xerces_1_2,org.apache.xerces.readers.UTF8Reader,8,5,1,8,39,439,1
xerces_1_2,org.apache.xerces.readers.UTF8Recognizer,6,6,1,9,1,23,0
xerces_1_2,org.apache.xerces.readers.XCatalog,4,0,0,4,7,19,0
xerces_1_2,org.apache.xerces.readers.XMLCatalogHandler,1,0,1,0,10,14,0
xerces_1_2,org.apache.xerces.readers.XMLDeclRecognizer,5,5,6,8,3,13,0
xerces_1_2,org.apache.xerces.readers.XMLEntityHandler,13,2,20,2,10,10,0
xerces_1_2,org.apache.xerces.readers.XMLEntityReader,7,4,6,4,27,29,0
xerces_1_2,org.apache.xerces.readers.XMLEntityReaderFactory,3,4,6,4,8,8,0
xerces_1_2,org.apache.xerces.utils.Base64,1,0,1,0,5,25,0
xerces_1_2,org.apache.xerces.utils.CharDataChunk,9,2,5,4,17,52,0
xerces_1_2,org.apache.xerces.utils.ChunkyByteArray,5,0,6,0,7,24,0
xerces_1_2,org.apache.xerces.utils.ChunkyCharArray,4,2,3,2,7,12,0
xerces_1_2,org.apache.xerces.utils.Hash2intTable,1,0,1,0,2,14,0
xerces_1_2,org.apache.xerces.utils.HexBin,1,0,1,0,5,11,1
xerces_1_2,org.apache.xerces.utils.ISO8601Format,0,0,0,0,0,0,0
xerces_1_2,org.apache.xerces.utils.ImplementationMessages,4,0,4,0,3,11,0
xerces_1_2,org.apache.xerces.utils.NamespacesScope,2,0,3,0,4,13,0
xerces_1_2,org.apache.xerces.utils.QName,24,0,31,0,7,13,0
xerces_1_2,org.apache.xerces.utils.StringHasher,6,0,6,0,4,9,0
xerces_1_2,org.apache.xerces.utils.StringPool,35,1,42,2,29,96,0
xerces_1_2,org.apache.xerces.utils.SymbolCache,2,0,2,0,5,15,0
xerces_1_2,org.apache.xerces.utils.URI,2,0,2,0,34,246,0
xerces_1_2,org.apache.xerces.utils.UTF8DataChunk,5,2,1,4,19,104,0
xerces_1_2,org.apache.xerces.utils.XMLCharacterProperties,10,0,10,0,8,47,0
xerces_1_2,org.apache.xerces.utils.XMLMessageProvider,1,0,1,0,3,3,0
xerces_1_2,org.apache.xerces.utils.XMLMessages,0,0,0,0,3,11,0
xerces_1_2,org.apache.xerces.utils.regex.BMPattern,1,0,1,0,6,63,0
xerces_1_2,org.apache.xerces.utils.regex.Match,2,0,2,1,11,33,0
xerces_1_2,org.apache.xerces.utils.regex.Op,1,2,1,2,22,27,0
xerces_1_2,org.apache.xerces.utils.regex.ParseException,2,0,2,0,1,1,0
xerces_1_2,org.apache.xerces.utils.regex.ParserForXMLSchema,4,2,1,3,36,137,0
xerces_1_2,org.apache.xerces.utils.regex.REUtil,5,1,4,3,15,99,0
xerces_1_2,org.apache.xerces.utils.regex.RangeToken,4,1,5,1,17,157,0
xerces_1_2,org.apache.xerces.utils.regex.RegexParser,6,3,2,4,48,562,0
xerces_1_2,org.apache.xerces.utils.regex.RegularExpression,17,5,10,8,49,897,0
xerces_1_2,org.apache.xerces.utils.regex.Token,5,1,5,2,47,254,0
xerces_1_2,org.apache.xerces.validators.common.CMAny,4,2,2,2,8,12,0
xerces_1_2,org.apache.xerces.validators.common.CMBinOp,5,2,2,3,5,17,0
xerces_1_2,org.apache.xerces.validators.common.CMException,7,0,7,0,1,1,0
xerces_1_2,org.apache.xerces.validators.common.CMLeaf,5,3,2,3,7,11,0
xerces_1_2,org.apache.xerces.validators.common.CMNode,5,1,4,1,8,10,0
xerces_1_2,org.apache.xerces.validators.common.CMStateSet,7,0,6,1,9,40,0
xerces_1_2,org.apache.xerces.validators.common.CMUniOp,5,2,2,3,4,6,0
xerces_1_2,org.apache.xerces.validators.common.ContentLeafNameTypeVector,3,1,5,1,1,2,0
xerces_1_2,org.apache.xerces.validators.common.DFAContentModel,12,7,1,11,11,120,1
xerces_1_2,org.apache.xerces.validators.common.Grammar,24,9,9,17,37,114,0
xerces_1_2,org.apache.xerces.validators.common.GrammarResolver,6,1,7,1,8,8,0
xerces_1_2,org.apache.xerces.validators.common.GrammarResolverImpl,2,1,2,1,9,11,0
xerces_1_2,org.apache.xerces.validators.common.InsertableElementsInfo,4,1,5,1,0,0,0
xerces_1_2,org.apache.xerces.validators.common.MixedContentModel,3,4,1,4,5,47,0
xerces_1_2,org.apache.xerces.validators.common.SimpleContentModel,5,4,1,5,5,140,0
xerces_1_2,org.apache.xerces.validators.common.XMLAttributeDecl,7,2,6,2,4,4,0
xerces_1_2,org.apache.xerces.validators.common.XMLContentModel,2,4,2,4,5,5,0
xerces_1_2,org.apache.xerces.validators.common.XMLElementDecl,7,2,6,2,4,4,0
xerces_1_2,org.apache.xerces.validators.common.XMLValidator,28,19,1,28,85,520,1
xerces_1_2,org.apache.xerces.validators.datatype.AbstractDatatypeValidator,0,0,0,0,4,4,0
xerces_1_2,org.apache.xerces.validators.datatype.BinaryDatatypeValidator,6,1,1,5,5,11,0
xerces_1_2,org.apache.xerces.validators.datatype.BooleanDatatypeValidator,5,3,1,5,7,14,0
xerces_1_2,org.apache.xerces.validators.datatype.DatatypeMessageProvider,8,0,8,0,3,11,0
xerces_1_2,org.apache.xerces.validators.datatype.DatatypeValidator,8,0,22,0,3,3,0
xerces_1_2,org.apache.xerces.validators.datatype.DatatypeValidatorFactory,0,1,0,1,1,1,0
xerces_1_2,org.apache.xerces.validators.datatype.DatatypeValidatorFactoryImpl,19,1,5,16,8,15,0
xerces_1_2,org.apache.xerces.validators.datatype.DecimalDatatypeValidator,6,3,1,5,11,68,1
xerces_1_2,org.apache.xerces.validators.datatype.DoubleDatatypeValidator,5,3,1,5,8,25,0
xerces_1_2,org.apache.xerces.validators.datatype.ENTITYDatatypeValidator,5,3,1,5,5,16,0
xerces_1_2,org.apache.xerces.validators.datatype.FloatDatatypeValidator,5,3,1,5,10,31,0
xerces_1_2,org.apache.xerces.validators.datatype.IDDatatypeValidator,5,2,1,5,8,17,0
xerces_1_2,org.apache.xerces.validators.datatype.IDREFDatatypeValidator,6,2,1,5,9,34,0
xerces_1_2,org.apache.xerces.validators.datatype.InvalidDatatypeFacetException,11,0,11,0,4,4,0
xerces_1_2,org.apache.xerces.validators.datatype.InvalidDatatypeValueException,14,0,14,0,4,4,0
xerces_1_2,org.apache.xerces.validators.datatype.NOTATIONDatatypeValidator,1,1,1,1,6,6,0
xerces_1_2,org.apache.xerces.validators.datatype.QNameDatatypeValidator,4,2,1,4,8,25,0
xerces_1_2,org.apache.xerces.validators.datatype.RecurringDurationDatatypeValidator,6,2,1,5,16,74,0
xerces_1_2,org.apache.xerces.validators.datatype.StateMessageDatatype,4,0,4,0,3,3,0
xerces_1_2,org.apache.xerces.validators.datatype.StringDatatypeValidator,5,2,1,4,8,40,0
xerces_1_2,org.apache.xerces.validators.datatype.TimeDurationDatatypeValidator,5,2,1,5,16,136,0
xerces_1_2,org.apache.xerces.validators.datatype.URIReferenceDatatypeValidator,5,2,1,5,5,10,0
xerces_1_2,org.apache.xerces.validators.datatype.XMLException,0,0,0,0,1,1,0
xerces_1_2,org.apache.xerces.validators.dtd.DTDGrammar,10,5,2,8,40,64,0
xerces_1_2,org.apache.xerces.validators.schema.EquivClassComparator,8,3,5,5,1,14,0
xerces_1_2,org.apache.xerces.validators.schema.SchemaGrammar,8,9,3,10,44,70,0
xerces_1_2,org.apache.xerces.validators.schema.SchemaMessageProvider,1,0,1,0,3,11,0
xerces_1_2,org.apache.xerces.validators.schema.SchemaSymbols,0,0,0,0,0,0,0
xerces_1_2,org.apache.xerces.validators.schema.TraverseSchema,20,11,2,19,62,694,1
xerces_1_2,org.apache.xerces.validators.schema.XUtil,3,0,2,1,13,69,0
xerces_1_2,org.apache.xml.serialize.BaseMarkupSerializer,9,4,4,6,58,189,0
xerces_1_2,org.apache.xml.serialize.DOMSerializer,0,0,2,0,3,3,0
xerces_1_2,org.apache.xml.serialize.ElementState,4,0,4,0,0,0,0
xerces_1_2,org.apache.xml.serialize.Encodings,1,0,1,0,3,7,0
xerces_1_2,org.apache.xml.serialize.HTMLSerializer,7,1,2,5,11,128,0
xerces_1_2,org.apache.xml.serialize.HTMLdtd,1,0,1,0,16,50,0
xerces_1_2,org.apache.xml.serialize.IndentPrinter,3,1,1,2,16,38,0
