dataset_name,model,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,probability,prediction,decision_threshold,is_correct,error_type,feature_family,feature_set,text_feature_column,uses_commit_text,artifact_schema_version,artifact_stage,artifact_id,artifact_group_key,artifact_created_at,source_results_table,model_path,split_mode,split_manifest_path,feature_metadata_json,num_features,training_mode,selection_rank,selected_reason,commit_text,la,ld,nf,ns,nd,entropy,ndev,lt,nuc,age,exp,rexp,sexp,jitline_split,commit_id,ent,nrev,rtime,hcmt,self,app,aexp,arexp,rrexp,asexp,rsexp,asawr,rsawr,N,V,L,D,I,E,B,T
cm1,xgb,6.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0,row_131,cm1,0.0904851034283638,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,41.0,2.0,1.0,2.0,241.0,1472.15,0.06,15.69,93.81,23101.5,0.49,1283.42,0.0,7.0,14.0,0.0,17.0,52.0,145.0,96.0,3.0,0,row_135,cm1,0.5347626805305481,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,30.0,2.0,1.0,2.0,151.0,852.22,0.07,14.68,58.05,12512.17,0.28,695.12,0.0,6.0,5.0,0.0,17.0,33.0,94.0,57.0,3.0,0,row_136,cm1,0.4165317416191101,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,149.0,15.0,11.0,6.0,781.0,5575.99,0.02,46.92,118.83,261640.64,1.86,14535.59,2.0,65.0,10.0,0.0,31.0,110.0,448.0,333.0,29.0,0,row_139,cm1,0.7021527290344238,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,6.0,1.0,1.0,1.0,13.0,43.19,0.27,3.75,11.52,161.94,0.01,9.0,0.0,0.0,1.0,0.0,6.0,4.0,8.0,5.0,1.0,0,row_150,cm1,0.0904851034283638,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,55.0,9.0,1.0,3.0,292.0,1738.63,0.03,33.32,52.18,57931.89,0.58,3218.44,12.0,20.0,10.0,0.0,23.0,39.0,179.0,113.0,17.0,0,row_152,cm1,0.7560991048812866,1,0.75566166639328,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,6.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_163,cm1,0.0904851034283638,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,32.0,5.0,1.0,3.0,72.0,360.0,0.08,13.24,27.2,4764.71,0.12,264.71,1.0,0.0,1.0,0.0,15.0,17.0,42.0,30.0,9.0,0,row_170,cm1,0.5830602049827576,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,42.0,2.0,1.0,2.0,210.0,1316.03,0.07,13.88,94.81,18268.21,0.44,1014.9,0.0,6.0,1.0,0.0,18.0,59.0,119.0,91.0,3.0,0,row_172,cm1,0.5347626805305481,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,92.0,15.0,15.0,15.0,466.0,2643.35,0.02,57.0,46.37,150670.96,0.88,8370.61,27.0,41.0,67.0,0.0,19.0,32.0,274.0,192.0,29.0,0,row_188,cm1,0.7839438915252686,1,0.75566166639328,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,18.0,4.0,4.0,1.0,76.0,369.21,0.07,15.38,24.0,5680.1,0.12,315.56,7.0,11.0,9.0,0.0,16.0,13.0,51.0,25.0,7.0,0,row_189,cm1,0.22105203568935394,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,36.0,6.0,1.0,6.0,182.0,1005.29,0.05,21.46,46.84,21576.47,0.34,1198.69,9.0,22.0,15.0,0.0,19.0,27.0,121.0,61.0,11.0,0,row_190,cm1,0.5891761183738708,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,22.0,3.0,1.0,3.0,69.0,341.84,0.07,14.06,24.31,4807.12,0.11,267.06,4.0,0.0,6.0,0.0,15.0,16.0,39.0,30.0,5.0,0,row_192,cm1,0.715908408164978,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,30.0,4.0,1.0,2.0,193.0,1149.16,0.04,25.34,45.35,29117.23,0.38,1617.62,10.0,22.0,21.0,0.0,25.0,37.0,118.0,75.0,7.0,0,row_201,cm1,0.3786144256591797,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,40.0,10.0,1.0,8.0,399.0,2609.12,0.03,31.3,83.37,81653.73,0.87,4536.32,35.0,31.0,46.0,0.0,27.0,66.0,246.0,153.0,19.0,0,row_206,cm1,0.68820720911026,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,5.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,1.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_208,cm1,0.16933807730674744,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,27.0,6.0,3.0,5.0,140.0,801.91,0.07,14.9,53.81,11951.03,0.27,663.95,4.0,16.0,20.0,0.0,22.0,31.0,98.0,42.0,11.0,0,row_215,cm1,0.33795565366744995,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,6.0,1.0,1.0,1.0,28.0,121.01,0.2,5.0,24.2,605.07,0.04,33.61,3.0,3.0,3.0,0.0,10.0,10.0,18.0,10.0,1.0,0,row_216,cm1,0.0904851034283638,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,7.0,2.0,1.0,2.0,25.0,102.19,0.16,6.19,16.52,632.28,0.03,35.13,0.0,2.0,2.0,0.0,9.0,8.0,14.0,11.0,3.0,0,row_231,cm1,0.0465526208281517,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,6.0,1.0,1.0,1.0,50.0,216.1,0.18,5.65,38.22,1221.78,0.07,67.88,0.0,0.0,2.0,0.0,7.0,13.0,29.0,21.0,1.0,0,row_242,cm1,0.0904851034283638,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,14.0,3.0,1.0,3.0,37.0,167.37,0.1,10.4,16.09,1740.67,0.06,96.7,0.0,7.0,4.0,0.0,13.0,10.0,21.0,16.0,5.0,0,row_252,cm1,0.28985175490379333,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,7.0,1.0,1.0,1.0,19.0,76.0,0.22,4.5,16.89,342.0,0.03,19.0,1.0,0.0,1.0,0.0,8.0,8.0,10.0,9.0,1.0,0,row_257,cm1,0.08814793080091476,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,8.0,1.0,1.0,1.0,34.0,146.95,0.2,5.0,29.39,734.73,0.05,40.82,2.0,5.0,7.0,0.0,8.0,12.0,19.0,15.0,1.0,0,row_258,cm1,0.08814793080091476,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,9.0,1.0,1.0,1.0,28.0,114.45,0.14,7.14,16.02,817.49,0.04,45.42,0.0,0.0,2.0,0.0,10.0,7.0,18.0,10.0,1.0,0,row_261,cm1,0.09120435267686844,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,22.0,3.0,1.0,1.0,47.0,215.49,0.12,8.03,26.81,1732.23,0.07,96.24,0.0,0.0,1.0,0.0,11.0,13.0,28.0,19.0,4.0,0,row_264,cm1,0.4523264169692993,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,10.0,2.0,1.0,1.0,62.0,294.8,0.08,12.5,23.58,3685.04,0.1,204.72,4.0,0.0,4.0,0.0,15.0,12.0,42.0,20.0,3.0,0,row_270,cm1,0.05413351207971573,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cm1,xgb,3.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_271,cm1,0.28207138180732727,0,0.75566166639328,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
