dataset_name,model,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,probability,prediction,decision_threshold,is_correct,error_type,feature_family,feature_set,text_feature_column,uses_commit_text,artifact_schema_version,artifact_stage,artifact_id,artifact_group_key,artifact_created_at,source_results_table,model_path,split_mode,split_manifest_path,feature_metadata_json,num_features,training_mode,selection_rank,selected_reason,confidence,representative_group,top_shap_feature_1,top_shap_feature_2,top_shap_feature_3,top_shap_features,commit_text,la,ld,nf,ns,nd,entropy,ndev,lt,nuc,age,exp,rexp,sexp,jitline_split,commit_id,ent,nrev,rtime,hcmt,self,app,aexp,arexp,rrexp,asexp,rsexp,asawr,rsawr,N,V,L,D,I,E,B,T
cm1,xgb,22.0,5.0,5.0,3.0,84.0,440.83,0.08,12.55,35.13,5531.32,0.15,307.3,0.0,17.0,9.0,0.0,17.0,21.0,53.0,31.0,9.0,1,row_477,cm1,0.21647976338863373,0,0.75566166639328,False,fn,metrics_only,metrics_only,,False,paper-v1,error_analysis,cm1::xgb::tuned_best_table,cm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\cm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\cm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.7835202217102051,incorrect,loc,iv_g,v_g,"loc,iv_g,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,0be1e18d9e61a33d2c865d0555f1a65ae14833da,ant-ivy,0.7266806004609504,1,0.5414569193062632,True,tp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7266806004609504,tp,la,entropy,nf,"la,entropy,nf",NEW : Support ivy . xml parent mechanism ( IVY - 742 ) ( thanks to Jason Trump and Jean - Louis Boudart ),1673.0,174.0,21.0,2.0,7.0,3.118465913678982,4.0,252.14285714285717,351.0,335.9417967372134,433.0,176.2978598237791,276.5,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,eba2b2899787ef0476c1dd8852aba5b0adb4f5f3,commons-scxml,0.6917215130766602,1,0.5414569193062632,True,tp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6917215130766602,tp,la,entropy,nf,"la,entropy,nf","SCXML - 213 : Fixing the datamodel handling and bringing it more in line with the SCXML specification This is a very large commit as so many of the needed changes turned out to be interdependent , and committing these in separate logical steps simply wouldn't work without complete intermediate breakage of the build . For background and more high - level details concerning these changes , see : https : / / issues . apache . org / jira / browse / SCXML - 213 Important new features and changes : - complete replacing the JAXP xpath usage with Commons JXPath - re - implement the xpath Data ( ) builtin function and introducing the xpath Location ( ) builtin function - simplify ( strip ) the corresponding Builtin class and adding the XPathBuiltin to handle the xpath specific features separately - extend the Evaluator interface and corresponding language specific implementations to support all the SCXML spec < assign > xpath requirements using the XPathEvaluator - complete the < send > action implementation proper , and the default SimpleDispatcher implementation with it ( dropping the SimpleScheduler ) - implement the SCXML spec requirements for the ioprocessors services lookup and proper handling of internal / external SCXML I / O Event Processors - also largely improve the < invoke > implementation and execution , although there remains several things TODO for it to be fully SCXML spec compliant",2281.0,1435.0,57.0,1.0,19.0,4.968884967217268,3.0,52.63157894736842,275.0,98.34864339668614,82.0,51.494850085579806,82.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,2e96cd40c91e1b40196d0d50a9e9c36e04b8465a,ant-ivy,0.6905867116700596,1,0.5414569193062632,True,tp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6905867116700596,tp,la,entropy,nf,"la,entropy,nf",FIX : Resolved Ivy properties written to cache during ivy : resolve incorrectly represents forced revisions ( IVY - 1159 ),162.0,21.0,5.0,2.0,4.0,1.5499417308856298,4.0,893.4,224.0,19.271969907407406,450.0,185.17492273139305,287.5,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,4a133f5766c09362917e0416af503c0a00b24e87,giraph,0.6848434753678893,1,0.5414569193062632,True,tp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6848434753678893,tp,la,entropy,nf,"la,entropy,nf",GIRAPH - 908 : support for partitioned input in giraph ( pavanka ),3148.0,124.0,47.0,2.0,15.0,5.178154627956609,8.0,71.46808510638297,279.0,78.66204787234045,6.0,5.691518597542075,3.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,535a333b7776f7a229b76c7656e928d8a21d21bc,giraph,0.6799715645213454,1,0.5414569193062632,True,tp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6799715645213454,tp,la,entropy,nf,"la,entropy,nf",GIRAPH - 907 : refactor giraph code to support multiple implementations of vertexId data ( pavanka ),1756.0,998.0,65.0,1.0,13.0,5.095621145872961,8.0,65.67692307692307,325.0,138.60399038461537,5.0,4.692866016944362,5.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,dcf38a0d2a49b6b96c557aa4475f734a6ab2dc02,commons-configuration,0.28765688215005186,0,0.5414569193062632,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7123431178499482,fn,la,entropy,nf,"la,entropy,nf","Fixed Findbugs warning ""OBL UNSATISFIED OBLIGATION"" . The result set may not be closed . Now the official method for opening a result is used which stores the result set in an internal field and ensures that it gets closed later .",2.0,3.0,1.0,1.0,1.0,0.0,5.0,927.0,11.0,218.0406828703704,1786.0,523.316219065432,1786.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,8543a0056a90f06bcc69d0052fcafea7131e689b,commons-math,0.2948153991140115,0,0.5414569193062632,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7051846008859886,fn,la,entropy,nf,"la,entropy,nf",Hard - coded number .,5.0,3.0,1.0,1.0,1.0,0.0,14.0,573.0,3.0,270.8943634259259,713.0,303.71273155748133,713.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,82c95c5f951ec316a717d72a46e9f1f7792dc818,commons-jcs,0.2976675185636069,0,0.5414569193062632,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7023324814363932,fn,la,entropy,nf,"la,entropy,nf",JCS - 178 fixing RemoteCacheNoWaitFacade constructor logic,2.0,1.0,1.0,1.0,1.0,0.0,11.0,125.0,10.0,167.65574074074075,51.0,15.628702791595604,14.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,67bc6ba3f34a4b98d518394df45f6e68e513d59b,commons-digester,0.3023862830075872,0,0.5414569193062632,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6976137169924128,fn,la,entropy,nf,"la,entropy,nf",[ DIGESTER - 170 ] Digester . pop ( String ) throws EmptyStackException where API doc says it returns null,13.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,209.16233796296297,955.0,417.9416807007551,17.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,b925070f3842ac0ae2cd816d7dc99233e7a6ddce,commons-dbcp,0.30250515725334043,0,0.5414569193062632,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6974948427466596,fn,la,entropy,nf,"la,entropy,nf",Java 7 < >,2.0,3.0,1.0,1.0,1.0,0.0,8.0,-11.0,8.0,0.0684606481481481,141.0,46.49752501148893,139.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,6607bdcb3ba69d2ab4f41be6292cc5a6df6365ba,ant-ivy,0.7085034814833281,1,0.5414569193062632,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7085034814833281,fp,la,entropy,nf,"la,entropy,nf",IVY - 735 Support timeouts on resolvers This closes #54 pull request at github / apache / ant - ivy,1284.0,282.0,47.0,2.0,23.0,4.386086284417665,10.0,242.1914893617021,1010.0,141.54115519109544,20.0,17.373468168836535,17.5,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,bca350df1f52134e8543774dd5df4c5dfae357cb,ant-ivy,0.7010007237746909,1,0.5414569193062632,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7010007237746909,fp,la,entropy,nf,"la,entropy,nf",- IMPROVEMENT : New LockStrategy available based on NIO FileLocks ( IVY - 1424 ) - FIX : NIO FileLocker released locks too early ( IVY - 1424 ) ( thanks to Charles Duffy ),88.0,37.0,6.0,2.0,3.0,2.1710692754620617,5.0,337.0,91.0,402.3931288580248,625.0,145.5404202249474,392.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,e83ed048d46b0a55c651bfa3207ac1747a07ba00,ant-ivy,0.6908447711041628,1,0.5414569193062632,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6908447711041628,fp,la,entropy,nf,"la,entropy,nf",IVY - 1252 : symlinkmass feature based on symlink feature of ivy : retrieve ( Thanks to Gene Smith ),161.0,24.0,6.0,2.0,5.0,2.0083513186473514,5.0,333.8333333333333,154.0,385.4978375771605,122.0,65.45032207517691,82.5,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,ae27582d1ba0cb6c2b18d30a81cb1b82033069c3,ant-ivy,0.6886790717883928,1,0.5414569193062632,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6886790717883928,fp,la,entropy,nf,"la,entropy,nf",IVY - 735 Don't force existing implementations of URLHandler to understand timeout constraints feature which was recently introduced,216.0,146.0,15.0,2.0,8.0,2.3738655109710107,10.0,373.53333333333336,486.0,68.33427006172839,36.0,22.31903922137859,29.5,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,8d851390736dcb916646b043a5ed7ff8f212e37c,ant-ivy,0.6860401817748202,1,0.5414569193062632,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.6860401817748202,fp,la,entropy,nf,"la,entropy,nf","FIX : regression introduced by IVY - 1457 , dependency management wasn't properly handled introducing lots of resolution failures",123.0,30.0,9.0,2.0,7.0,2.071786907944176,6.0,345.6666666666667,354.0,77.22566615226339,16.0,10.092831019561432,13.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,d2274baf423727ab95cfd07e6d8c8a20a73b49ad,commons-configuration,0.1927788113786108,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.8072211886213891,tn,la,entropy,nf,"la,entropy,nf",[ CONFIGURATION - 200 ] Added tests for size ( ) to base test class .,12.0,0.0,1.0,1.0,1.0,0.0,5.0,219.0,5.0,87.12450231481482,1771.0,591.7058580724085,1771.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,0516bc683eff01ab32a09f7b6dab57bc5725579c,commons-configuration,0.2222151175861742,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7777848824138258,tn,la,entropy,nf,"la,entropy,nf","Fixed failing test case . ImmutableNode has been made final ; thus , it can no longer be mocked .",3.0,3.0,1.0,1.0,1.0,0.0,5.0,80.0,1.0,245.99094907407408,1877.0,597.9856193910479,1877.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,32afb6a8bff7fb5c630ecf0c610ca8f5bc2f62b3,opennlp,0.22352635630237808,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.776473643697622,tn,la,entropy,nf,"la,entropy,nf",OPENNLP - 1041 : Verify test data before running tests,3.0,2.0,1.0,1.0,1.0,0.0,11.0,351.0,5.0,92.33625,658.0,176.9148065167686,552.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,cfce62427386671fb8d29c4810bbf627fe79785f,commons-configuration,0.2237573526250259,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7762426473749741,tn,la,entropy,nf,"la,entropy,nf","Updated test class for BaseEventSource . Removed tests for deprecated functionality , renamed test methods , fixed some warnings .",16.0,108.0,1.0,1.0,1.0,0.0,3.0,83.0,12.0,0.0002893518518518,1677.0,627.0791811926788,1677.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,5acfcd51b6282e3d8378a49032da149519bd0350,commons-digester,0.22487387212987017,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7751261278701298,tn,la,entropy,nf,"la,entropy,nf",restored basicConstructorWithWrongParameters ( ) test method,3.0,2.0,1.0,1.0,1.0,0.0,7.0,202.0,8.0,0.0065162037037037,888.0,554.3188010950444,888.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,d2274baf423727ab95cfd07e6d8c8a20a73b49ad,commons-configuration,0.1927788113786108,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.8072211886213891,correct,la,entropy,nf,"la,entropy,nf",[ CONFIGURATION - 200 ] Added tests for size ( ) to base test class .,12.0,0.0,1.0,1.0,1.0,0.0,5.0,219.0,5.0,87.12450231481482,1771.0,591.7058580724085,1771.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,0516bc683eff01ab32a09f7b6dab57bc5725579c,commons-configuration,0.2222151175861742,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.7777848824138258,correct,la,entropy,nf,"la,entropy,nf","Fixed failing test case . ImmutableNode has been made final ; thus , it can no longer be mocked .",3.0,3.0,1.0,1.0,1.0,0.0,5.0,80.0,1.0,245.99094907407408,1877.0,597.9856193910479,1877.0,test,,,,,,,,,,,,,,,,,,,,,,
